,n,m,is_metal,diameter,chiral_angle,peakposition,peakhight,energy_separation
452,12,5,0,12.014093,16.627174,1.286,0.464947,2.572
453,12,5,0,12.014093,16.627174,1.75,0.851898,3.5
454,12,5,0,12.014093,16.627174,2.05,0.770873,4.1
455,12,5,0,12.014093,16.627174,2.576,1.134349,5.152
456,12,5,0,12.014093,16.627174,2.588,1.127534,5.176
457,12,5,0,12.014093,16.627174,2.864,1.024549,5.728
458,12,5,0,12.014093,16.627174,2.9,1.076041,5.8
459,12,6,1,12.602988,19.106605,0.948,0.43095,1.896
460,12,6,1,12.602988,19.106605,1.006,0.606362,2.012
461,12,6,1,12.602988,19.106605,1.76,0.606362,3.52
462,12,6,1,12.602988,19.106605,1.948,0.902324,3.896
463,12,6,1,12.602988,19.106605,2.38,0.799098,4.76
464,12,6,1,12.602988,19.106605,2.642,1.161471,5.284
465,12,6,1,12.602988,19.106605,2.768,1.030093,5.536
466,12,6,1,12.602988,19.106605,2.9,1.173021,5.8
467,12,7,0,13.213356,21.360878,0.318,0.267143,0.636
468,12,7,0,13.213356,21.360878,0.618,0.354585,1.236
469,12,7,0,13.213356,21.360878,1.264,0.603827,2.528
470,12,7,0,13.213356,21.360878,1.458,0.569401,2.916
471,12,7,0,13.213356,21.360878,2.102,0.812446,4.204
472,12,7,0,13.213356,21.360878,2.14,0.849626,4.28
473,12,7,0,13.213356,21.360878,2.62,0.835167,5.24
474,12,7,0,13.213356,21.360878,2.688,1.104376,5.376
475,12,7,0,13.213356,21.360878,2.868,1.039656,5.736
476,12,7,0,13.213356,21.360878,2.9,1.00523,5.8
477,12,7,0,13.213356,21.360878,2.982,0.983198,5.964
478,12,8,0,13.842357,23.413224,0.3,0.182709,0.6
479,12,8,0,13.842357,23.413224,0.606,0.39105,1.212
480,12,8,0,13.842357,23.413224,1.148,0.475176,2.296
481,12,8,0,13.842357,23.413224,1.482,0.657228,2.964
482,12,8,0,13.842357,23.413224,1.876,0.648684,3.752
483,12,8,0,13.842357,23.413224,2.224,0.864254,4.448
484,12,8,0,13.842357,23.413224,2.432,0.793931,4.864
485,12,8,0,13.842357,23.413224,2.724,0.899087,5.448
486,12,8,0,13.842357,23.413224,2.782,0.884628,5.564
487,12,8,0,13.842357,23.413224,2.9,1.098885,5.8
488,12,9,1,14.487564,25.284996,0.842,0.393102,1.684
489,12,9,1,14.487564,25.284996,0.862,0.53188,1.724
490,12,9,1,14.487564,25.284996,1.598,0.578977,3.196
491,12,9,1,14.487564,25.284996,1.664,0.705197,3.328
492,12,9,1,14.487564,25.284996,2.214,0.617911,4.428
493,12,9,1,14.487564,25.284996,2.32,0.881653,4.64
494,12,9,1,14.487564,25.284996,2.648,0.727803,5.296
495,12,9,1,14.487564,25.284996,2.75,1.040526,5.5
496,12,9,1,14.487564,25.284996,2.872,0.935657,5.744
497,12,9,1,14.487564,25.284996,2.9,0.960776,5.8
498,12,9,1,14.487564,25.284996,2.964,0.896724,5.928
499,12,10,0,15.146906,26.995508,0.276,0.209017,0.552
500,12,10,0,15.146906,26.995508,0.546,0.254664,1.092
501,12,10,0,15.146906,26.995508,1.086,0.464282,2.172
502,12,10,0,15.146906,26.995508,1.312,0.50152,2.624
503,12,10,0,15.146906,26.995508,1.816,0.643267,3.632
504,12,10,0,15.146906,26.995508,1.972,0.583205,3.944
505,12,10,0,15.146906,26.995508,2.396,0.750178,4.792
506,12,10,0,15.146906,26.995508,2.476,0.759788,4.952
507,12,10,0,15.146906,26.995508,2.77,0.913548,5.54
508,12,10,0,15.146906,26.995508,2.792,1.076316,5.584
509,12,10,0,15.146906,26.995508,2.9,1.052892,5.8
510,12,11,0,15.818617,28.562053,0.264,0.150681,0.528
511,12,11,0,15.818617,28.562053,0.526,0.311714,1.052
512,12,11,0,15.818617,28.562053,1.028,0.430189,2.056
513,12,11,0,15.818617,28.562053,1.282,0.426738,2.564
514,12,11,0,15.818617,28.562053,1.714,0.581445,3.428
515,12,11,0,15.818617,28.562053,1.944,0.605025,3.888
516,12,11,0,15.818617,28.562053,2.274,0.725224,4.548
517,12,11,0,15.818617,28.562053,2.46,0.760882,4.92
518,12,11,0,15.818617,28.562053,2.67,0.742478,5.34
519,12,11,0,15.818617,28.562053,2.788,0.8506,5.576
520,12,11,0,15.818617,28.562053,2.874,1.058793,5.748
521,12,11,0,15.818617,28.562053,2.9,0.934568,5.8
522,12,11,0,15.818617,28.562053,2.952,0.909262,5.904
523,12,12,1,16.501184,30.0,0.75,0.651119,1.5
524,12,12,1,16.501184,30.0,1.45,0.969788,2.9
525,12,12,1,16.501184,30.0,2.05,1.11203,4.1
526,12,12,1,16.501184,30.0,2.512,1.043666,5.024
527,12,12,1,16.501184,30.0,2.8,1.363436,5.6
528,12,12,1,16.501184,30.0,2.9,1.017202,5.8
529,13,0,0,10.320877,0.0,0.394,0.340249,0.788
530,13,0,0,10.320877,0.0,0.842,0.632898,1.684
531,13,0,0,10.320877,0.0,1.442,0.523595,2.884
532,13,0,0,10.320877,0.0,2.2,1.844043,4.4
533,13,0,0,10.320877,0.0,2.236,1.041902,4.472
534,13,0,0,10.320877,0.0,2.732,0.847978,5.464
535,13,0,0,10.320877,0.0,2.9,0.748371,5.8
536,13,1,1,10.739864,3.670497,1.078,0.511639,2.156
537,13,1,1,10.739864,3.670497,1.23,0.860639,2.46
538,13,1,1,10.739864,3.670497,1.944,0.720022,3.888
539,13,1,1,10.739864,3.670497,2.516,1.941519,5.032
540,13,1,1,10.739864,3.670497,2.55,1.185072,5.1
541,13,1,1,10.739864,3.670497,2.86,1.241827,5.72
542,13,1,1,10.739864,3.670497,2.898,1.202014,5.796
543,13,2,0,11.19953,7.052677,0.38,0.324927,0.76
544,13,2,0,11.19953,7.052677,0.712,0.4484,1.424
545,13,2,0,11.19953,7.052677,1.576,0.978031,3.152
546,13,2,0,11.19953,7.052677,1.63,0.800946,3.26
547,13,2,0,11.19953,7.052677,2.322,0.765204,4.644
548,13,2,0,11.19953,7.052677,2.68,1.630322,5.36
549,13,2,0,11.19953,7.052677,2.754,1.077946,5.508
550,13,2,0,11.19953,7.052677,2.9,0.846435,5.8
551,13,3,0,11.695078,10.15833,0.35,0.298713,0.7
552,13,3,0,11.695078,10.15833,0.736,0.418509,1.472
553,13,3,0,11.695078,10.15833,1.302,0.486186,2.604
554,13,3,0,11.695078,10.15833,1.864,0.938145,3.728
555,13,3,0,11.695078,10.15833,2.062,0.775564,4.124
556,13,3,0,11.695078,10.15833,2.594,0.710999,5.188
557,13,3,0,11.695078,10.15833,2.756,1.523903,5.512
558,13,3,0,11.695078,10.15833,2.866,1.097614,5.732
559,13,3,0,11.695078,10.15833,2.898,0.966927,5.796
560,13,4,1,12.222145,13.003912,0.966,0.457032,1.932
561,13,4,1,12.222145,13.003912,1.056,0.661729,2.112
562,13,4,1,12.222145,13.003912,1.778,0.64312,3.556
563,13,4,1,12.222145,13.003912,2.084,1.072611,4.168
564,13,4,1,12.222145,13.003912,2.39,0.813577,4.78
565,13,4,1,12.222145,13.003912,2.77,0.878336,5.54
566,13,4,1,12.222145,13.003912,2.796,1.544531,5.592
567,13,4,1,12.222145,13.003912,2.9,0.873869,5.8
568,13,5,0,12.77683,15.608399,0.33,0.285527,0.66
569,13,5,0,12.77683,15.608399,0.634,0.30048,1.268
570,13,5,0,12.77683,15.608399,1.336,0.658635,2.672
571,13,5,0,12.77683,15.608399,1.478,0.610216,2.956
572,13,5,0,12.77683,15.608399,2.156,0.624457,4.312
573,13,5,0,12.77683,15.608399,2.248,1.082297,4.496
574,13,5,0,12.77683,15.608399,2.628,0.728414,5.256
575,13,5,0,12.77683,15.608399,2.822,1.105082,5.644
576,13,5,0,12.77683,15.608399,2.87,1.070904,5.74
577,13,5,0,12.77683,15.608399,2.898,0.909272,5.796
578,13,6,0,13.355694,17.991699,0.308,0.237049,0.616
579,13,6,0,13.355694,17.991699,0.634,0.415517,1.268
580,13,6,0,13.355694,17.991699,1.172,0.418242,2.344
581,13,6,0,13.355694,17.991699,1.574,0.624638,3.148
582,13,6,0,13.355694,17.991699,1.896,0.644393,3.792
583,13,6,0,13.355694,17.991699,2.37,0.861007,4.74
584,13,6,0,13.355694,17.991699,2.444,0.877355,4.888
585,13,6,0,13.355694,17.991699,2.784,0.907327,5.568
586,13,6,0,13.355694,17.991699,2.838,1.158681,5.676
587,13,6,0,13.355694,17.991699,2.9,0.888935,5.8
588,13,6,0,13.355694,17.991699,2.988,1.021083,5.976
589,13,7,1,13.955728,20.17357,0.864,0.367013,1.728
590,13,7,1,13.955728,20.17357,0.906,0.515644,1.812
591,13,7,1,13.955728,20.17357,1.622,0.575618,3.244
592,13,7,1,13.955728,20.17357,1.768,0.785526,3.536
593,13,7,1,13.955728,20.17357,2.23,0.71121,4.46
594,13,7,1,13.955728,20.17357,2.46,0.998041,4.92
595,13,7,1,13.955728,20.17357,2.654,0.860493,5.308
596,13,7,1,13.955728,20.17357,2.848,1.136242,5.696
597,13,7,1,13.955728,20.17357,2.872,1.206646,5.744
598,13,7,1,13.955728,20.17357,2.898,0.887872,5.796
599,13,8,0,14.574317,22.172928,0.288,0.22784,0.576
600,13,8,0,14.574317,22.172928,0.562,0.334582,1.124
601,13,8,0,14.574317,22.172928,1.146,0.522472,2.292
602,13,8,0,14.574317,22.172928,1.338,0.508115,2.676
603,13,8,0,14.574317,22.172928,1.928,0.631711,3.856
604,13,8,0,14.574317,22.172928,1.994,0.631086,3.988
605,13,8,0,14.574317,22.172928,2.488,0.778402,4.976
606,13,8,0,14.574317,22.172928,2.528,0.971286,5.056
607,13,8,0,14.574317,22.172928,2.796,0.806492,5.592
608,13,8,0,14.574317,22.172928,2.858,1.033084,5.716
609,13,8,0,14.574317,22.172928,2.9,0.901374,5.8
610,13,8,0,14.574317,22.172928,2.966,0.969414,5.932
611,13,9,0,15.209197,24.00745,0.272,0.200385,0.544
612,13,9,0,15.209197,24.00745,0.55,0.308054,1.1
613,13,9,0,15.209197,24.00745,1.054,0.453408,2.108
614,13,9,0,15.209197,24.00745,1.354,0.495877,2.708
615,13,9,0,15.209197,24.00745,1.74,0.582013,3.48
616,13,9,0,15.209197,24.00745,2.058,0.622688,4.116
617,13,9,0,15.209197,24.00745,2.292,0.723179,4.584
618,13,9,0,15.209197,24.00745,2.582,0.873318,5.164
619,13,9,0,15.209197,24.00745,2.676,0.852382,5.352
620,13,9,0,15.209197,24.00745,2.864,1.073105,5.728
621,13,9,0,15.209197,24.00745,2.874,1.210084,5.748
622,13,9,0,15.209197,24.00745,2.898,0.878103,5.796
623,13,10,1,15.858412,25.693381,0.772,0.336174,1.544
624,13,10,1,15.858412,25.693381,0.788,0.479593,1.576
625,13,10,1,15.858412,25.693381,1.478,0.509997,2.956
626,13,10,1,15.858412,25.693381,1.53,0.605227,3.06
627,13,10,1,15.858412,25.693381,2.074,0.544418,4.148
628,13,10,1,15.858412,25.693381,2.164,0.745778,4.328
629,13,10,1,15.858412,25.693381,2.524,0.776756,5.048
630,13,10,1,15.858412,25.693381,2.626,0.779051,5.252
631,13,10,1,15.858412,25.693381,2.804,0.898949,5.608
632,13,10,1,15.858412,25.693381,2.868,1.065315,5.736
633,13,10,1,15.858412,25.693381,2.9,0.912144,5.8
634,13,10,1,15.858412,25.693381,2.952,1.013111,5.904
635,13,11,0,16.520272,27.24548,0.252,0.179526,0.504
636,13,11,0,16.520272,27.24548,0.5,0.272042,1.0
637,13,11,0,16.520272,27.24548,0.998,0.408613,1.996
638,13,11,0,16.520272,27.24548,1.212,0.447713,2.424
639,13,11,0,16.520272,27.24548,1.682,0.569966,3.364
640,13,11,0,16.520272,27.24548,1.84,0.50939,3.68
641,13,11,0,16.520272,27.24548,2.252,0.656425,4.504
642,13,11,0,16.520272,27.24548,2.342,0.712045,4.684
643,13,11,0,16.520272,27.24548,2.66,0.805112,5.32
644,13,11,0,16.520272,27.24548,2.696,0.838704,5.392
645,13,11,0,16.520272,27.24548,2.898,0.871745,5.796
646,13,12,0,17.193317,28.677046,0.242,0.176731,0.484
647,13,12,0,17.193317,28.677046,0.484,0.271975,0.968
648,13,12,0,17.193317,28.677046,0.95,0.39738,1.9
649,13,12,0,17.193317,28.677046,1.184,0.458231,2.368
650,13,12,0,17.193317,28.677046,1.596,0.443415,3.192
651,13,12,0,17.193317,28.677046,1.812,0.614854,3.624
652,13,12,0,17.193317,28.677046,2.14,0.625966,4.28
653,13,12,0,17.193317,28.677046,2.324,0.694754,4.648
654,13,12,0,17.193317,28.677046,2.554,0.765658,5.108
655,13,12,0,17.193317,28.677046,2.688,0.866723,5.376
656,13,12,0,17.193317,28.677046,2.812,0.912757,5.624
657,13,12,0,17.193317,28.677046,2.876,1.048745,5.752
658,13,12,0,17.193317,28.677046,2.9,0.915932,5.8
659,13,12,0,17.193317,28.677046,2.944,0.869368,5.888
660,13,13,1,17.876283,30.0,0.694,0.608158,1.388
661,13,13,1,17.876283,30.0,1.348,0.710451,2.696
662,13,13,1,17.876283,30.0,1.922,0.96491,3.844
663,13,13,1,17.876283,30.0,2.386,1.138452,4.772
664,13,13,1,17.876283,30.0,2.712,1.088578,5.424
665,13,13,1,17.876283,30.0,2.878,1.456526,5.756
666,13,13,1,17.876283,30.0,2.898,0.873305,5.796
667,14,0,0,11.114791,0.0,0.384,0.284842,0.768
668,14,0,0,11.114791,0.0,0.716,0.464914,1.432
669,14,0,0,11.114791,0.0,1.61,0.864348,3.22
670,14,0,0,11.114791,0.0,1.634,0.880718,3.268
671,14,0,0,11.114791,0.0,2.326,0.685912,4.652
672,14,0,0,11.114791,0.0,2.754,0.865985,5.508
673,14,0,0,11.114791,0.0,2.898,24.380173,5.796
674,14,1,0,11.532261,3.417981,0.354,0.301352,0.708
675,14,1,0,11.532261,3.417981,0.75,0.531706,1.5
676,14,1,0,11.532261,3.417981,1.31,0.506461,2.62
677,14,1,0,11.532261,3.417981,1.948,1.392375,3.896
678,14,1,0,11.532261,3.417981,2.068,0.816492,4.136
679,14,1,0,11.532261,3.417981,2.596,0.885913,5.192
680,14,1,0,11.532261,3.417981,2.866,0.913524,5.732
681,14,1,0,11.532261,3.417981,2.9,1.684261,5.8
682,14,2,1,11.987833,6.586776,0.978,0.362755,1.956
683,14,2,1,11.987833,6.586776,1.094,0.657208,2.188
684,14,2,1,11.987833,6.586776,1.788,0.629888,3.576
685,14,2,1,11.987833,6.586776,2.218,1.404726,4.436
686,14,2,1,11.987833,6.586776,2.396,0.869701,4.792
687,14,2,1,11.987833,6.586776,2.772,0.935725,5.544
688,14,2,1,11.987833,6.586776,2.9,1.474545,5.8
689,14,3,0,12.477332,9.515338,0.34,0.292381,0.68
690,14,3,0,12.477332,9.515338,0.644,0.409041,1.288
691,14,3,0,12.477332,9.515338,1.4,0.786001,2.8
692,14,3,0,12.477332,9.515338,1.492,0.639446,2.984
693,14,3,0,12.477332,9.515338,2.166,0.613197,4.332
694,14,3,0,12.477332,9.515338,2.406,1.348159,4.812
695,14,3,0,12.477332,9.515338,2.632,0.804229,5.264
696,14,3,0,12.477332,9.515338,2.87,0.963179,5.74
697,14,3,0,12.477332,9.515338,2.9,1.206708,5.8
698,14,4,0,12.996926,12.216349,0.316,0.261792,0.632
699,14,4,0,12.996926,12.216349,0.658,0.454287,1.316
700,14,4,0,12.996926,12.216349,1.188,0.513085,2.376
701,14,4,0,12.996926,12.216349,1.662,0.841375,3.324
702,14,4,0,12.996926,12.216349,1.91,0.646781,3.82
703,14,4,0,12.996926,12.216349,2.452,0.762977,4.904
704,14,4,0,12.996926,12.216349,2.53,1.163366,5.06
705,14,4,0,12.996926,12.216349,2.786,0.931673,5.572
706,14,4,0,12.996926,12.216349,2.9,1.232664,5.8
707,14,5,1,13.543152,14.704656,0.88,0.408423,1.76
708,14,5,1,13.543152,14.704656,0.948,0.581733,1.896
709,14,5,1,13.543152,14.704656,1.64,0.573001,3.28
710,14,5,1,13.543152,14.704656,1.876,0.864539,3.752
711,14,5,1,13.543152,14.704656,2.242,0.708694,4.484
712,14,5,1,13.543152,14.704656,2.612,0.982095,5.224
713,14,5,1,13.543152,14.704656,2.66,0.924325,5.32
714,14,5,1,13.543152,14.704656,2.872,0.960599,5.744
715,14,5,1,13.543152,14.704656,2.9,1.067407,5.8
716,14,6,0,14.112917,16.996088,0.298,0.240446,0.596
717,14,6,0,14.112917,16.996088,0.576,0.346165,1.152
718,14,6,0,14.112917,16.996088,1.206,0.497653,2.412
719,14,6,0,14.112917,16.996088,1.36,0.49314,2.72
720,14,6,0,14.112917,16.996088,2.01,0.636248,4.02
721,14,6,0,14.112917,16.996088,2.046,0.908925,4.092
722,14,6,0,14.112917,16.996088,2.496,0.733587,4.992
723,14,6,0,14.112917,16.996088,2.668,1.135834,5.336
724,14,6,0,14.112917,16.996088,2.798,0.972743,5.596
725,14,6,0,14.112917,16.996088,2.9,1.127454,5.8
726,14,7,0,14.703486,19.106605,0.28,0.201708,0.56
727,14,7,0,14.703486,19.106605,0.574,0.345255,1.148
728,14,7,0,14.703486,19.106605,1.074,0.421978,2.148
729,14,7,0,14.703486,19.106605,1.428,0.663285,2.856
730,14,7,0,14.703486,19.106605,1.76,0.561813,3.52
731,14,7,0,14.703486,19.106605,2.18,0.801263,4.36
732,14,7,0,14.703486,19.106605,2.306,0.662048,4.612
733,14,7,0,14.703486,19.106605,2.682,0.790745,5.364
734,14,7,0,14.703486,19.106605,2.708,1.105682,5.416
735,14,7,0,14.703486,19.106605,2.876,0.90088,5.752
736,14,7,0,14.703486,19.106605,2.9,1.002353,5.8
737,14,7,0,14.703486,19.106605,2.97,0.981934,5.94
738,14,8,1,15.312451,21.051724,0.792,0.367766,1.584
739,14,8,1,15.312451,21.051724,0.826,0.384996,1.652
740,14,8,1,15.312451,21.051724,1.502,0.452133,3.004
741,14,8,1,15.312451,21.051724,1.616,0.657701,3.232
742,14,8,1,15.312451,21.051724,2.092,0.587594,4.184
743,14,8,1,15.312451,21.051724,2.286,0.808016,4.572
744,14,8,1,15.312451,21.051724,2.534,0.726026,5.068
745,14,8,1,15.312451,21.051724,2.74,0.920901,5.48
746,14,8,1,15.312451,21.051724,2.808,0.845446,5.616
747,14,8,1,15.312451,21.051724,2.9,1.063492,5.8
748,14,9,0,15.937704,22.846162,0.262,0.188371,0.524
749,14,9,0,15.937704,22.846162,0.516,0.255157,1.032
750,14,9,0,15.937704,22.846162,1.048,0.457799,2.096
751,14,9,0,15.937704,22.846162,1.236,0.449807,2.472
752,14,9,0,15.937704,22.846162,1.776,0.662153,3.552
753,14,9,0,15.937704,22.846162,1.862,0.565684,3.724
754,14,9,0,15.937704,22.846162,2.358,0.596508,4.716
755,14,9,0,15.937704,22.846162,2.372,0.841961,4.744
756,14,9,0,15.937704,22.846162,2.702,0.727797,5.404
757,14,9,0,15.937704,22.846162,2.762,0.974392,5.524
758,14,9,0,15.937704,22.846162,2.878,0.927014,5.756
759,14,9,0,15.937704,22.846162,2.9,0.962405,5.8
760,14,9,0,15.937704,22.846162,2.954,0.983525,5.908
761,14,10,0,16.577403,24.503633,0.25,0.181651,0.5
762,14,10,0,16.577403,24.503633,0.506,0.235981,1.012
763,14,10,0,16.577403,24.503633,0.972,0.371534,1.944
764,14,10,0,16.577403,24.503633,1.244,0.48239,2.488
765,14,10,0,16.577403,24.503633,1.62,0.52355,3.24
766,14,10,0,16.577403,24.503633,1.91,0.633857,3.82
767,14,10,0,16.577403,24.503633,2.16,0.672821,4.32
768,14,10,0,16.577403,24.503633,2.44,0.736482,4.88
769,14,10,0,16.577403,24.503633,2.564,0.781483,5.128
770,14,10,0,16.577403,24.503633,2.782,0.863253,5.564
771,14,10,0,16.577403,24.503633,2.814,0.95545,5.628
772,14,10,0,16.577403,24.503633,2.9,1.021306,5.8
773,14,11,1,17.229937,26.036765,0.714,0.262949,1.428
774,14,11,1,17.229937,26.036765,0.726,0.376471,1.452
775,14,11,1,17.229937,26.036765,1.374,0.469401,2.748
776,14,11,1,17.229937,26.036765,1.416,0.569723,2.832
777,14,11,1,17.229937,26.036765,1.946,0.582923,3.892
778,14,11,1,17.229937,26.036765,2.022,0.699085,4.044
779,14,11,1,17.229937,26.036765,2.402,0.580811,4.804
780,14,11,1,17.229937,26.036765,2.496,0.709117,4.992
781,14,11,1,17.229937,26.036765,2.718,0.720206,5.436
782,14,11,1,17.229937,26.036765,2.796,0.94725,5.592
783,14,11,1,17.229937,26.036765,2.88,0.894977,5.76
784,14,11,1,17.229937,26.036765,2.9,0.938802,5.8
785,14,11,1,17.229937,26.036765,2.944,0.940386,5.888
786,14,12,0,17.893904,27.457076,0.234,0.132697,0.468
787,14,12,0,17.893904,27.457076,0.462,0.239465,0.924
788,14,12,0,17.893904,27.457076,0.924,0.335556,1.848
789,14,12,0,17.893904,27.457076,1.126,0.418936,2.252
790,14,12,0,17.893904,27.457076,1.566,0.450967,3.132
791,14,12,0,17.893904,27.457076,1.722,0.476388,3.444
792,14,12,0,17.893904,27.457076,2.118,0.534856,4.236
793,14,12,0,17.893904,27.457076,2.218,0.611118,4.436
794,14,12,0,17.893904,27.457076,2.542,0.666536,5.084
795,14,12,0,17.893904,27.457076,2.59,0.808384,5.18
796,14,12,0,17.893904,27.457076,2.808,0.87397,5.616
797,14,12,0,17.893904,27.457076,2.822,0.938539,5.644
798,14,12,0,17.893904,27.457076,2.9,0.991923,5.8
799,14,13,0,18.568076,28.775011,0.224,0.156297,0.448
800,14,13,0,18.568076,28.775011,0.448,0.23665,0.896
801,14,13,0,18.568076,28.775011,0.882,0.343461,1.764
802,14,13,0,18.568076,28.775011,1.1,0.403725,2.2
803,14,13,0,18.568076,28.775011,1.49,0.4635,2.98
804,14,13,0,18.568076,28.775011,1.696,0.440962,3.392
805,14,13,0,18.568076,28.775011,2.018,0.58893,4.036
806,14,13,0,18.568076,28.775011,2.198,0.665853,4.396
807,14,13,0,18.568076,28.775011,2.438,0.673202,4.876
808,14,13,0,18.568076,28.775011,2.58,0.777074,5.16
809,14,13,0,18.568076,28.775011,2.73,0.778543,5.46
810,14,13,0,18.568076,28.775011,2.818,0.889764,5.636
811,14,13,0,18.568076,28.775011,2.88,0.966197,5.76
812,14,13,0,18.568076,28.775011,2.9,0.927001,5.8
813,14,13,0,18.568076,28.775011,2.938,0.794222,5.876
814,14,14,1,19.251382,30.0,0.644,0.484382,1.288
815,14,14,1,19.251382,30.0,1.258,0.76745,2.516
816,14,14,1,19.251382,30.0,1.808,0.948916,3.616
817,14,14,1,19.251382,30.0,2.266,0.985776,4.532
818,14,14,1,19.251382,30.0,2.612,1.147394,5.224
819,14,14,1,19.251382,30.0,2.826,1.243325,5.652
820,14,14,1,19.251382,30.0,2.9,0.967346,5.8
821,15,0,1,11.908704,0.0,0.98,0.449199,1.96
822,15,0,1,11.908704,0.0,1.108,0.660047,2.216
823,15,0,1,11.908704,0.0,1.792,0.661575,3.584
824,15,0,1,11.908704,0.0,2.294,1.584419,4.588
825,15,0,1,11.908704,0.0,2.398,0.951874,4.796
826,15,0,1,11.908704,0.0,2.772,0.892286,5.544
827,15,0,1,11.908704,0.0,2.9,0.715815,5.8
828,15,1,0,12.324854,3.19794,0.344,0.294521,0.688
829,15,1,0,12.324854,3.19794,0.65,0.321833,1.3
830,15,1,0,12.324854,3.19794,1.44,0.878397,2.88
831,15,1,0,12.324854,3.19794,1.5,0.66212,3.0
832,15,1,0,12.324854,3.19794,2.17,0.699765,4.34
833,15,1,0,12.324854,3.19794,2.564,2.088962,5.128
834,15,1,0,12.324854,3.19794,2.634,1.002407,5.268
835,15,1,0,12.324854,3.19794,2.87,1.226066,5.74
836,15,1,0,12.324854,3.19794,2.898,1.164061,5.796
837,15,2,0,12.77683,6.178391,0.32,0.251349,0.64
838,15,2,0,12.77683,6.178391,0.674,0.468521,1.348
839,15,2,0,12.77683,6.178391,1.198,0.472793,2.396
840,15,2,0,12.77683,6.178391,1.736,0.981899,3.472
841,15,2,0,12.77683,6.178391,1.92,0.628729,3.84
842,15,2,0,12.77683,6.178391,2.456,0.732686,4.912
843,15,2,0,12.77683,6.178391,2.706,1.812847,5.412
844,15,2,0,12.77683,6.178391,2.788,1.081585,5.576
845,15,2,0,12.77683,6.178391,2.9,0.817419,5.8
846,15,3,1,13.260972,8.948276,0.892,0.356056,1.784
847,15,3,1,13.260972,8.948276,0.982,0.522764,1.964
848,15,3,1,13.260972,8.948276,1.652,0.579019,3.304
849,15,3,1,13.260972,8.948276,1.982,1.048272,3.964
850,15,3,1,13.260972,8.948276,2.25,0.732007,4.5
851,15,3,1,13.260972,8.948276,2.662,0.775227,5.324
852,15,3,1,13.260972,8.948276,2.772,1.63964,5.544
853,15,3,1,13.260972,8.948276,2.874,1.0469,5.748
854,15,3,1,13.260972,8.948276,2.898,0.95154,5.796
855,15,4,0,13.773886,11.517516,0.306,0.24042,0.612
856,15,4,0,13.773886,11.517516,0.586,0.340155,1.172
857,15,4,0,13.773886,11.517516,1.258,0.644643,2.516
858,15,4,0,13.773886,11.517516,1.374,0.571328,2.748
859,15,4,0,13.773886,11.517516,2.022,0.649927,4.044
860,15,4,0,13.773886,11.517516,2.174,0.914125,4.348
861,15,4,0,13.773886,11.517516,2.504,0.660495,5.008
862,15,4,0,13.773886,11.517516,2.8,0.81373,5.6
863,15,4,0,13.773886,11.517516,2.808,1.376471,5.616
864,15,4,0,13.773886,11.517516,2.9,0.853359,5.8
865,15,5,0,14.312481,13.897886,0.288,0.19387,0.576
866,15,5,0,14.312481,13.897886,0.596,0.305107,1.192
867,15,5,0,14.312481,13.897886,1.09,0.4227,2.18
868,15,5,0,14.312481,13.897886,1.5,0.710645,3.0
869,15,5,0,14.312481,13.897886,1.776,0.602586,3.552
870,15,5,0,14.312481,13.897886,2.316,1.289077,4.632
871,15,5,0,14.312481,13.897886,2.686,0.802813,5.372
872,15,5,0,14.312481,13.897886,2.828,1.24204,5.656
873,15,5,0,14.312481,13.897886,2.876,1.16767,5.752
874,15,5,0,14.312481,13.897886,2.898,0.905151,5.796
875,15,6,1,14.873967,16.102114,0.808,0.293589,1.616
876,15,6,1,14.873967,16.102114,0.86,0.506442,1.72
877,15,6,1,14.873967,16.102114,1.52,0.47219,3.04
878,15,6,1,14.873967,16.102114,1.706,0.642227,3.412
879,15,6,1,14.873967,16.102114,2.106,0.562713,4.212
880,15,6,1,14.873967,16.102114,2.422,0.795138,4.844
881,15,6,1,14.873967,16.102114,2.54,0.775565,5.08
882,15,6,1,14.873967,16.102114,2.81,0.749876,5.62
883,15,6,1,14.873967,16.102114,2.844,1.135824,5.688
884,15,6,1,14.873967,16.102114,2.9,0.871593,5.8
885,15,6,1,14.873967,16.102114,2.976,1.014107,5.952
886,15,7,0,15.455848,18.143209,0.272,0.216611,0.544
887,15,7,0,15.455848,18.143209,0.528,0.303727,1.056
888,15,7,0,15.455848,18.143209,1.098,0.407912,2.196
889,15,7,0,15.455848,18.143209,1.256,0.477369,2.512
890,15,7,0,15.455848,18.143209,1.878,0.888224,3.756
891,15,7,0,15.455848,18.143209,2.368,0.672201,4.736
892,15,7,0,15.455848,18.143209,2.5,0.947674,5.0
893,15,7,0,15.455848,18.143209,2.706,0.841134,5.412
894,15,7,0,15.455848,18.143209,2.854,1.065986,5.708
895,15,7,0,15.455848,18.143209,2.878,1.166639,5.756
896,15,7,0,15.455848,18.143209,2.898,0.887635,5.796
897,15,8,0,16.055909,20.033994,0.258,0.171685,0.516
898,15,8,0,16.055909,20.033994,0.526,0.247612,1.052
899,15,8,0,16.055909,20.033994,0.992,0.396633,1.984
900,15,8,0,16.055909,20.033994,1.306,0.54792,2.612
901,15,8,0,16.055909,20.033994,1.64,0.509957,3.28
902,15,8,0,16.055909,20.033994,2.014,0.707707,4.028
